section,address,lat,lng,unit_PRICE,PRICE,health,total_size,land_size,n_land,n_build,n_park,district_id,date,built_date,floor,total_floor,build_state,use,is.comp,is.manage,is.furn,n_room,n_hall,n_bath,id
2016Q3,臺北市北投區珠海路161巷1~30號,25.1427966,121.5107177,170.5579138872044,45e3,2,263.84,0,0,1,1,1,2016-06-30,2000-10-27,3,7,6,1,TRUE,TRUE,TRUE,4,2,2,12094
2016Q3,臺北市士林區天母東路8巷31~60號,25.1167419,121.5318097,529.4199600613013,114e3,2,215.33,0,0,1,3,6,2016-07-01,2006-05-18,4,8,6,1,TRUE,TRUE,TRUE,3,2,2,12095
2016Q3,臺北市士林區基河路1~30號,25.0863232,121.5250421,376.0310528869481,31e3,1,82.44,0,0,1,1,6,2016-07-03,2008-11-26,2,18,8,1,TRUE,TRUE,TRUE,1,1,1,12096
2016Q3,臺北市士林區文林路91~120號,25.0877799,121.5259623,2471.383975026015,38e4,1,153.76,0,0,2,0,6,2016-06-14,1966-10-24,-1,2,3,1,TRUE,FALSE,FALSE,0,0,1,12097
2016Q3,臺北市士林區中山北路七段14巷31弄1~30號,25.1195978,121.5325851,379.794910748196,4e4,2,105.32,0,0,1,0,6,2016-06-23,1980-06-21,3,5,5,1,TRUE,FALSE,TRUE,3,2,2,12098
2016Q3,臺北市士林區中山北路六段195巷1~30號,25.1078258,121.5247221,572.6648002036142,9e4,2,157.16,0,0,1,0,6,2016-06-23,2008-05-06,13,14,10,1,TRUE,TRUE,TRUE,3,2,2,12099
2016Q3,臺北市士林區天母東路50巷1~30號,25.1173924,121.5334063,293.42723004694835,25e3,2,85.2,0,0,1,0,6,2016-06-30,1978-04-04,8,8,6,1,TRUE,TRUE,FALSE,3,2,2,12100
2016Q3,臺北市士林區中山北路六段157巷1~30號,25.1067274,121.5247651,534.7073692397433,55e3,1,102.86,0,0,1,0,6,2016-06-14,2008-10-02,1,15,10,-1,TRUE,TRUE,TRUE,1,1,1,12101
2016Q3,臺北市士林區天母東路61~90號,25.118234,121.533898,524.5172057537948,66e3,2,125.83,0,0,1,0,6,2016-07-12,1985-05-08,7,7,6,1,TRUE,TRUE,TRUE,4,2,2,12102
2016Q3,臺北市士林區德行西路31~60號,25.1059641,121.5235138,453.9423144074307,65e3,2,143.19,0,0,1,0,6,2016-07-05,2008-05-02,7,13,10,1,TRUE,TRUE,TRUE,3,2,2,12103
2016Q3,臺北市松山區南京東路五段66巷22弄1~30號,25.0494762,121.5605552,518.2018396165306,4e4,0,77.19,0,0,1,0,7,2016-07-01,1985-01-07,1,7,3,2,FALSE,FALSE,FALSE,0,0,0,12104
2016Q3,臺北市松山區八德路二段331~360號,25.0479372,121.5458874,578.7950539331755,44e3,1,76.02,0,0,1,0,7,2016-07-14,2009-01-23,7,14,10,1,TRUE,TRUE,TRUE,2,1,1,12105
2016Q3,臺北市松山區民權東路五段61~90號,25.062601,121.563341,231.9512902290519,32e3,2,137.96,0,0,1,0,7,2016-06-29,1978-07-05,1,5,5,1,TRUE,FALSE,FALSE,4,2,2,12106
2016Q3,臺北市信義區松勇路53巷1~30號,25.039164,121.5698055,253.78280022984103,53e3,2,208.84,0,0,1,1,10,2016-07-06,1998-01-22,6,8,6,1,TRUE,FALSE,TRUE,4,2,2,12107
2016Q3,臺北市信義區松德路151~180號,25.036644,121.574876,378.83810353645373,2e5,0,527.93,0,0,1,0,10,2016-06-25,1995-12-12,9,21,1,-1,FALSE,TRUE,FALSE,0,0,0,12108
2016Q3,臺北市信義區忠孝東路五段236巷37弄1~30號,25.038182,121.57206,341.96802598957,4e4,1,116.97,0,0,1,0,10,2016-07-06,1997-05-15,3,4,8,1,TRUE,TRUE,TRUE,1,1,1,12109
2016Q3,臺北市松山區光復南路31~60號,25.046702,121.5577237,358.41266200252323,25e4,1,697.52,0,0,1,0,7,2016-07-13,1975-06-26,7,11,1,3,TRUE,TRUE,FALSE,0,0,1,12110
2016Q3,臺北市信義區和平東路三段181~210號,25.023958,121.55333,447.73213938096166,46e3,2,102.74,16.72,1,1,0,10,2016-07-06,2012-07-11,8,11,10,1,TRUE,TRUE,TRUE,3,2,2,12111
2016Q3,臺北市信義區莊敬路451~480號,25.027075,121.567413,554.5696539485359,1e5,0,180.32,58,1,2,0,10,2016-07-15,1974-06-27,1,4,3,1,FALSE,FALSE,FALSE,0,0,0,12112
2016Q3,臺北市信義區信義路五段1~30號,25.0335054,121.5607789,1010.6464192699361,1466832,0,1451.38,0,0,3,2,10,2016-06-20,2004-11-12,417,101,1,-1,FALSE,TRUE,FALSE,0,0,0,12113
2016Q3,臺北市松山區八德路二段346巷1~30號,25.047598,121.545168,296.6422620550366,47e3,2,158.44,0,0,1,1,7,2016-06-19,2002-05-03,5,6,6,1,TRUE,FALSE,TRUE,3,2,2,12114
2016Q3,臺北市信義區忠孝東路五段451~480號,25.0411038,121.5762524,568.6920083807242,38e3,0,66.82000000000001,0,0,1,0,10,2016-04-03,2005-10-06,3,11,1,-1,FALSE,FALSE,TRUE,0,0,0,12115
2016Q3,臺北市中山區農安街1~30號,25.065211,121.5293055,516.016713091922,37050,1,71.8,0,0,1,0,11,2016-07-04,2009-06-22,1,14,10,2,TRUE,TRUE,TRUE,1,1,1,12116
2016Q3,臺北市中山區南京東路三段89巷27弄1~30號,25.0537189,121.5378451,559.7760895641743,84e3,2,150.06,0,0,1,0,11,2016-07-06,2009-09-01,1,17,10,1,TRUE,TRUE,TRUE,2,1,2,12117
2016Q3,臺北市中山區南京東路一段132巷1~30號,25.0514579,121.5272865,295.3794219002743,42e3,2,142.19,0,0,1,0,11,2016-06-28,1978-12-15,2,7,6,1,TRUE,TRUE,TRUE,4,2,2,12118
2016Q3,臺北市中山區林森北路571~600號,25.0649087,121.5256777,380.5701632991975,55e3,1,144.51999999999995,0,0,1,0,11,2016-07-14,2011-07-26,7,13,10,1,TRUE,TRUE,TRUE,1,1,1,12119
2016Q3,臺北市內湖區成功路五段571~600號,25.0742884,121.6061697,295.98816047358105,74e3,3,250.01,27.8,1,1,0,5,2016-06-15,2000-10-16,18,19,10,1,TRUE,TRUE,TRUE,4,2,3,12120
2016Q3,臺北市中山區南京東路一段1~30號,25.052435,121.523428,344.86619639458064,30800,0,89.31,0,0,1,0,11,2016-05-14,1967-10-31,4,10,6,-1,FALSE,FALSE,TRUE,0,0,0,12121
2016Q3,臺北市中山區農安街1~30號,25.065211,121.5293055,563.4861006761834,3e4,1,53.24,0,0,1,0,11,2016-06-16,2009-06-22,7,14,10,2,TRUE,TRUE,TRUE,1,1,1,12122
2016Q3,臺北市中正區八德路一段1~30號,25.0441499,121.5294408,513.1501945967444,361268,0,704.02,0,0,0,0,12,2016-06-24,1994-03-25,13,16,1,2,TRUE,FALSE,TRUE,7,1,0,12123
2016Q3,臺北市中正區忠孝東路一段31~60號,25.0445321,121.5255064,497.4574397523768,45e3,1,90.46,0,0,1,0,12,2016-07-07,2006-09-26,6,13,8,1,TRUE,TRUE,TRUE,1,1,1,12124
2016Q3,臺北市萬華區成都路121~150號,25.043426,121.503856,315.30908588023783,45600,1,144.62,9.94,1,1,0,8,2016-06-10,2015-10-01,7,15,1,1,TRUE,TRUE,FALSE,2,1,1,12125
2016Q3,臺北市大同區市民大道一段181~210號,25.048493,121.5187377,547.7245267821183,68e3,2,124.15,0,0,1,0,3,2016-06-29,2009-07-24,1,18,10,1,TRUE,FALSE,TRUE,3,2,2,12126
2016Q3,臺北市中正區金山南路一段121~150號,25.0360636,121.52785540000001,443.6787996665741,79840,2,179.95,0,0,1,0,12,2016-06-16,2010-03-19,1,11,10,1,TRUE,TRUE,TRUE,2,2,2,12127
2016Q3,臺北市文山區景興路137巷1~30號,24.99425,121.544994,161.15169746454663,15e3,1,93.08,0,0,1,0,9,2016-07-14,NA,4,5,5,1,TRUE,FALSE,TRUE,3,2,1,12128
2016Q3,臺北市中正區中華路二段271~300號,25.029964,121.5041446,265.17383618149677,9e3,1,33.94,0,0,1,0,12,2016-07-14,1972-06-27,3,6,5,1,TRUE,FALSE,TRUE,2,1,1,12129
2016Q3,臺北市中正區南昌路一段61~90號,25.0311339,121.517441,422.05222896333424,16e3,1,37.91,0,0,1,0,12,2016-06-28,1992-05-14,4,12,8,2,TRUE,TRUE,TRUE,1,1,1,12130
2016Q3,臺北市大安區仁愛路四段408巷1~30號,25.0382984,121.5440218,545.5537370430987,4e4,1,73.32,0,0,1,0,2,2016-07-06,2008-07-01,2,9,8,1,TRUE,TRUE,TRUE,1,1,1,12131
2016Q3,臺北市大安區敦化南路一段161巷31~60號,25.043618,121.5506024,1818.6778212239701,2e5,0,109.97,0,0,1,0,2,2016-07-15,NA,1,5,3,1,FALSE,FALSE,FALSE,0,0,0,12132
2016Q3,臺北市大安區羅斯福路二段31~60號,25.02786,121.522134,435.216894977169,61e3,1,140.16,0,0,1,0,2,2016-06-20,1981-08-03,1,12,1,1,TRUE,FALSE,FALSE,1,1,1,12133
2016Q3,臺北市大安區復興南路一段181~210號,25.0406189,121.5440044,473.6218918563347,18e4,0,380.05,505,0,1,0,2,2016-06-28,1989-02-01,6,12,1,2,FALSE,TRUE,FALSE,0,0,0,12134
2016Q3,臺北市大安區忠孝東路四段31~60號,25.0415389,121.5447384,893.2955618508026,170280,0,190.62,239,0,1,0,2,2016-07-01,NA,3,12,1,1,FALSE,TRUE,FALSE,0,0,0,12135
2016Q3,臺北市大安區忠孝東路四段223巷31~60號,25.0424184,121.5528311,405.54789520642385,5e4,2,123.29,1569,0,1,0,2,2016-07-11,NA,6,7,6,1,TRUE,FALSE,FALSE,3,2,2,12136
2016Q3,臺北市大安區復興南路一段181~210號,25.0406189,121.5440044,474.02101493166197,18e4,2,379.73,0,0,1,0,2,2016-06-20,1989-02-01,7,12,1,1,TRUE,TRUE,TRUE,5,2,2,12137
2016Q3,臺北市大安區瑞安街208巷31~60號,25.0294674,121.5405555,1140.1064099315936,45e3,1,39.47,0,0,1,0,2,2016-07-13,2015-05-11,1,7,8,1,TRUE,FALSE,TRUE,1,1,1,12138
2016Q3,臺北市大安區復興南路一段219巷1~30號,25.0391486,121.5441208,318.02280677842896,7e4,2,220.11,1644,0,1,0,2,2016-07-14,NA,2,7,6,1,TRUE,TRUE,FALSE,4,1,2,12139
2016Q3,臺北市大安區大安路一段51巷1~30號,25.0432216,121.5464055,625.2987012987013,72222,0,115.5,200,0,1,0,2,2016-07-12,1965-04-29,1,4,3,-1,FALSE,FALSE,TRUE,0,0,0,12140
2016Q3,臺北市大安區泰順街40巷1~30號,25.02436,121.531209,304.8780487804878,29e3,2,95.12,0,0,1,0,2,2016-07-05,NA,3,4,5,1,TRUE,FALSE,FALSE,3,2,2,12141
2016Q3,臺北市中正區羅斯福路三段61~90號,25.021239,121.527164,330.2562470157568,83e3,2,251.32,0,0,1,1,12,2016-07-04,2008-08-05,1,14,10,1,TRUE,TRUE,TRUE,3,2,2,12142
2016Q3,臺北市文山區羅斯福路五段241~270號,25.001689,121.539583,259.2016588906169,35e3,2,135.03,0,0,1,0,9,2016-07-01,2007-07-30,1,17,10,1,TRUE,TRUE,TRUE,3,2,2,12143
2016Q3,臺北市萬華區西園路一段151~180號,25.0354949,121.4993144,253.62471995603838,6e4,0,236.57,20.3,0,1,0,8,2016-06-20,1989-05-03,7,12,10,1,FALSE,TRUE,FALSE,0,0,0,12144
2016Q3,臺北市士林區福壽街1~30號,25.095559,121.525671,911.5545700911554,37e3,0,40.59,0,0,1,0,6,2016-07-01,1965-12-01,1,2,5,1,FALSE,FALSE,FALSE,0,0,0,12145
2016Q3,臺北市信義區永吉路391~420號,25.0453935,121.5777634,1254.1993281075029,22400,0,17.86,47,1,1,0,10,2016-07-18,1956-10-20,-1,3,9,1,FALSE,FALSE,FALSE,0,0,0,12146
2016Q3,臺北市大同區承德路三段91~120號,25.0662568,121.5185992,540.3458213256484,45e3,0,83.28,0,0,1,0,3,2016-07-04,NA,1,4,3,4,FALSE,FALSE,FALSE,0,0,0,12147
2016Q3,臺北市大同區萬全街31~60號,25.0585877,121.5192052,388.61584181049267,34e3,0,87.49,0,0,1,0,3,2016-07-05,1971-03-01,1,5,3,2,FALSE,FALSE,FALSE,0,0,0,12148
2016Q3,臺北市中山區松江路25巷1~30號,25.0472178,121.5333921,279.70579094581996,27e3,2,96.53,0,0,1,0,11,2016-07-01,1972-10-05,3,5,5,1,TRUE,TRUE,TRUE,3,2,2,12149
2016Q3,臺北市中山區龍江路120巷1~30號,25.053706,121.540307,553.290623179965,19e3,1,34.34,0,0,1,0,11,2016-07-01,1999-05-24,1,11,8,2,TRUE,TRUE,TRUE,1,1,1,12150
2016Q3,臺北市內湖區金莊路91~120號,25.0634478,121.5876442,343.59660865684964,77e3,0,224.1,2408.81,0,1,0,5,2016-07-06,2012-01-04,7,11,2,-1,FALSE,TRUE,FALSE,0,0,0,12151
2016Q3,臺北市內湖區安康路211~240號,25.06603,121.612765,398.8397389412618,22e3,0,55.16,0,0,0,0,5,2016-07-01,1978-08-08,1,4,3,1,FALSE,FALSE,TRUE,0,0,0,12152
2016Q3,臺北市內湖區港墘路151~180號,25.0772454,121.5757255,469.04315196998124,1e4,1,21.32,0,0,0,0,5,2016-07-13,1980-09-12,2,5,5,1,TRUE,FALSE,TRUE,1,0,1,12153
2016Q3,臺北市內湖區瑞光路478巷18弄31~60號,25.0699254,121.5819058,349.3756404903784,92050,0,263.47,263.47,1,1,0,5,2016-06-24,1999-09-18,3,8,2,3,FALSE,TRUE,FALSE,0,0,0,12154
2016Q3,臺北市中山區新生北路二段61~90號,25.0613244,121.5296175,521.6095380029807,17500,1,33.55,0,0,1,0,11,2016-07-05,2008-09-25,4,12,8,1,TRUE,TRUE,TRUE,1,1,1,12155
2016Q3,臺北市內湖區瑞光路513巷22弄1~30號,25.0797709,121.569548,562.966801272201,157535,0,279.83,403.27,1,1,1,5,2016-07-15,1998-11-11,3,8,2,3,FALSE,TRUE,FALSE,0,0,0,12156
2016Q3,臺北市內湖區新湖一路91~120號,25.0585369,121.5760358,285.85066232516834,77254,0,270.26,73.17,1,1,0,5,2016-07-18,2012-06-26,6,7,2,-1,FALSE,TRUE,FALSE,0,0,0,12157
2016Q3,臺北市中山區龍江路317巷1~30號,25.0470691,121.540523,294.7678703021371,2e4,1,67.85,13.56,1,1,0,11,2016-07-15,1983-09-16,5,7,6,1,TRUE,TRUE,FALSE,2,1,1,12158
2016Q3,臺北市松山區八德路四段631~660號,25.0501957,121.5750038,597.7872947894361,33500,1,56.04,0,0,1,0,7,2016-07-02,2013-12-16,13,13,10,1,TRUE,TRUE,TRUE,1,1,1,12159
2016Q3,臺北市南港區八德路四段871~900號,25.0511569,121.580386,139.14656771799625,7500,0,53.90000000000001,0,0,1,0,4,2016-06-18,1995-12-19,2,16,1,2,FALSE,TRUE,FALSE,0,0,0,12160
2016Q3,臺北市南港區八德路四段841~870號,25.0515785,121.5796386,117.11169109281937,35e3,1,298.86,0,0,1,0,4,2016-06-28,1995-12-19,5,16,1,2,TRUE,TRUE,FALSE,0,3,1,12161
2016Q3,臺北市士林區中正路271~300號,25.0948361,121.5244783,1343.7248051599033,4e5,0,297.68,0,0,2,0,6,2016-06-15,1968-07-01,-1,4,3,2,FALSE,FALSE,FALSE,0,0,0,12162
2016Q3,臺北市士林區中山北路六段151~180號,25.1062268,121.5246175,481.05358621505457,122e3,0,253.61,0,0,3,0,6,2016-06-15,1973-07-23,2,4,5,1,FALSE,FALSE,TRUE,0,0,0,12163
2016Q3,臺北市士林區承德路四段151~180號,25.0848824,121.5233594,242.2808203741266,43e3,0,177.48000000000005,0,0,2,0,6,2016-06-15,1985-11-25,11,11,2,3,FALSE,TRUE,FALSE,0,0,0,12164
2016Q3,臺北市士林區中山北路五段751~780號,25.0989107,121.5268435,261.88979677351773,25e3,0,95.46,0,0,1,0,6,2016-07-01,1973-05-08,1,3,3,1,FALSE,FALSE,TRUE,0,0,0,12165
2016Q3,臺北市北投區中和街361~390號,25.141735,121.498943,205.28132873005504,22e3,2,107.17,0,0,1,0,1,2016-06-15,1998-06-24,15,19,10,1,TRUE,TRUE,FALSE,3,2,2,12166
2016Q3,臺北市士林區天母西路1~30號,25.1185814,121.5295361,384.73376423514924,5e4,2,129.96,0,0,1,0,6,2016-06-28,1979-05-02,7,7,6,1,TRUE,TRUE,TRUE,3,2,2,12167
2016Q3,臺北市北投區裕民二路61~90號,25.1143813,121.5164072,404.78599916661705,68e3,2,167.99,0,0,1,0,1,2016-06-30,2013-11-08,13,19,10,-1,TRUE,TRUE,TRUE,3,2,2,12168
2016Q3,臺北市士林區士東路200巷61~90號,25.1105894,121.534074,473.7676687952931,66029,2,139.37,32.45,0,1,0,6,2016-06-16,2002-01-22,7,11,10,1,TRUE,FALSE,TRUE,3,2,2,12169
2016Q3,臺北市士林區中山北路七段81巷1~30號,25.1216193,121.5310804,552.3800374657765,115e3,2,208.19,0,0,1,0,6,2016-06-17,1992-11-24,12,19,10,1,TRUE,TRUE,TRUE,4,2,2,12170
2016Q3,臺北市士林區忠誠路一段16巷1~30號,25.1049715,121.5262175,373.75415282392026,18e3,1,48.16,0,0,1,0,6,2016-06-16,1995-09-21,1,5,8,1,TRUE,TRUE,TRUE,1,1,1,12171
2016Q3,臺北市北投區三合街一段82巷91~120號,25.1269474,121.505345,274.34842249657066,32e3,2,116.64,0,0,1,0,1,2016-07-16,2015-07-08,2,9,6,1,TRUE,TRUE,TRUE,2,2,2,12172
2016Q3,臺北市北投區裕民二路61~90號,25.1143813,121.5164072,299.8154981549815,65e3,2,216.8,0,0,1,0,1,2016-07-12,2013-11-08,2,19,10,-1,TRUE,TRUE,TRUE,3,2,2,12173
2016Q3,臺北市信義區永吉路326巷1~30號,25.045259,121.575577,230.84025854108958,25e3,2,108.3,0,1,1,0,10,2016-07-18,1982-06-22,4,5,5,-1,TRUE,FALSE,FALSE,3,2,2,12174
2016Q3,臺北市南港區東新街108巷1~30號,25.0463428,121.587912,293.21418598156936,21e3,1,71.62,0,0,1,0,4,2016-07-15,2011-05-31,1,15,3,-1,TRUE,TRUE,FALSE,0,0,1,12175
2016Q3,臺北市南港區東新街108巷1~30號,25.0463428,121.587912,425.0797024442083,2e4,1,47.05,0,0,1,0,4,2016-07-15,2011-05-31,1,15,3,-1,TRUE,TRUE,FALSE,0,0,1,12176
2016Q3,臺北市松山區八德路三段12巷66弄1~30號,25.0454976,121.5506034,618.522233366767,37e3,2,59.82,59.82,0,1,0,7,2016-07-11,NA,-1,2,9,-1,TRUE,FALSE,TRUE,2,2,2,12177
2016Q3,臺北市信義區永吉路180巷4弄1~30號,25.045195,121.571429,493.82716049382714,1e4,1,20.25,0,0,0,0,10,2016-07-10,1993-04-15,-1,3,9,1,TRUE,FALSE,TRUE,1,0,1,12178
2016Q3,臺北市松山區八德路三段181~210號,25.0481657,121.5558695,294.56415833956453,13e4,1,441.33,0,0,1,1,7,2016-07-14,2006-04-18,2,11,1,-1,TRUE,TRUE,FALSE,0,0,1,12179
2016Q3,臺北市信義區和平東路三段151~180號,25.0241941,121.5530874,496.16599007668015,22e3,1,44.34,0,0,1,0,10,2016-07-17,2008-02-05,3,13,10,1,TRUE,FALSE,TRUE,1,1,1,12180
2016Q3,臺北市松山區南京東路三段331~360號,25.0520055,121.5473331,571.7278653814008,102608,2,179.47,0,0,0,0,7,2016-07-12,1983-01-24,12,15,1,2,TRUE,TRUE,TRUE,1,1,2,12181
2016Q3,臺北市中山區長春路137巷1~30號,25.0554389,121.5316466,359.9374021909233,11500,1,31.95,0,0,0,0,11,2016-06-22,1979-11-17,2,7,6,1,TRUE,TRUE,TRUE,1,0,1,12182
2016Q3,臺北市中山區中山北路二段59巷31~60號,25.0559502,121.5242173,576.60031225605,29545,2,51.24,0,0,1,0,11,2016-06-29,NA,1,1,3,-1,TRUE,FALSE,TRUE,1,1,2,12183
2016Q3,臺北市中山區林森北路259巷1~30號,25.0543839,121.5261346,386.2246540070808,12e3,1,31.07,0,0,1,0,11,2016-07-01,1984-09-22,7,7,8,1,TRUE,TRUE,TRUE,1,0,1,12184
2016Q3,臺北市內湖區石潭路1~30號,25.063159,121.585527,305.3568312685395,35e3,1,114.62,0,0,1,0,5,2016-07-14,2009-08-31,4,14,10,-1,TRUE,TRUE,TRUE,2,2,1,12185
2016Q3,臺北市中山區中山北路二段115巷1~30號,25.0609764,121.523467,384.8620910840282,36e3,1,93.54,0,0,1,0,11,2016-06-20,1990-10-19,5,17,10,2,TRUE,TRUE,TRUE,2,2,1,12186
2016Q3,臺北市中正區金山南路一段121~150號,25.0360636,121.52785540000001,316.31143975641584,36360,1,114.95,0,0,1,0,12,2016-07-04,1980-11-05,-1,7,6,-1,TRUE,TRUE,FALSE,0,1,1,12187
2016Q3,臺北市中正區忠孝東路二段1~30號,25.044073,121.527385,358.7073608617594,29970,1,83.55,0,0,1,0,12,2015-01-15,1970-11-20,2,4,5,1,TRUE,FALSE,FALSE,1,1,1,12188
2016Q3,臺北市萬華區西園路二段261巷20弄1~30號,25.0250155,121.4932125,126.87336452303545,16e3,2,126.11,0,0,1,0,8,2016-07-14,1983-10-13,5,5,5,1,TRUE,FALSE,TRUE,3,1,2,12189
2016Q3,臺北市萬華區德昌街185巷31~60號,25.0224018,121.4942539,288.07374687920105,15e3,1,52.07,0,0,1,0,8,2016-07-15,NA,-1,3,9,-1,TRUE,FALSE,FALSE,2,1,1,12190
2016Q3,臺北市中山區長安東路一段1~30號,25.0468527,121.5299559,453.78913931326576,3e4,0,66.11,0,0,1,0,11,2016-06-20,NA,9,11,1,2,FALSE,TRUE,TRUE,0,0,0,12191
2016Q3,臺北市中山區松江路301~330號,25.0611915,121.5334002,364.12185944896225,3e4,0,82.39,0,0,1,0,11,2016-06-24,1977-12-08,9,12,1,1,FALSE,TRUE,FALSE,0,0,0,12192
2016Q3,臺北市中正區南昌路一段126巷1~30號,25.0295916,121.5181536,305.2103771528232,28e3,2,91.74,0,0,1,0,12,2016-07-06,NA,3,4,5,1,TRUE,FALSE,FALSE,3,2,2,12193
2016Q3,臺北市大安區光復南路631~660號,25.0310886,121.5571994,525.3263707571801,42252,1,80.43,0,0,1,0,2,2016-07-14,2008-06-27,6,14,10,1,TRUE,TRUE,TRUE,2,1,1,12194
2016Q3,臺北市大安區敦化南路二段61~90號,25.0309497,121.5490142,524.0785730600719,252391,2,481.59,0,0,0,0,2,2016-07-07,1984-07-09,211,22,1,-1,TRUE,TRUE,TRUE,5,2,2,12195
2016Q3,臺北市大安區忠孝東路三段248巷1~30號,25.0408425,121.5416935,243.51214081959222,35e3,2,143.73000000000005,0,0,1,0,2,2016-07-15,1987-04-23,7,14,10,1,TRUE,TRUE,TRUE,3,2,2,12196
2016Q3,臺北市大安區敦化南路二段61~90號,25.0309497,121.5490142,433.2511447692848,123e3,2,283.9000000000001,0,0,0,0,2,2016-07-07,1984-07-09,211,22,1,-1,TRUE,TRUE,TRUE,3,1,2,12197
2016Q3,臺北市大安區仁愛路四段121~150號,25.0381203,121.5505028,589.159465828751,75e3,2,127.3,0,0,1,1,2,2016-07-14,NA,9,12,10,1,TRUE,TRUE,FALSE,3,0,2,12198
2016Q3,臺北市大安區忠孝東路四段301~330號,25.041621,121.555208,507.7574047954866,9e4,3,177.25,0,0,2,0,2,2016-07-11,NA,2,12,10,1,TRUE,TRUE,TRUE,5,2,3,12199
2016Q3,臺北市大安區信義路三段152巷1~30號,25.033825,121.5329921,534.3956471045473,55e3,1,102.92,0,0,1,0,2,2016-06-28,2013-01-16,1,12,10,1,TRUE,TRUE,TRUE,1,2,1,12200
2016Q3,臺北市大安區大安路一段181~210號,25.0363155,121.5461729,453.84062630006446,24e4,0,528.8199999999998,0,0,1,0,2,2016-07-05,1995-07-20,1,6,3,2,FALSE,TRUE,FALSE,0,0,0,12201
2016Q3,臺北市大安區大安路一段101巷1~30號,25.0402293,121.5464219,343.957807842238,75e3,2,218.05,0,0,1,0,2,2016-07-06,NA,2,6,6,1,TRUE,TRUE,FALSE,3,2,2,12202
2016Q3,臺北市大安區青田街2巷1~30號,25.028619,121.531809,377.35849056603774,27e3,1,71.55,0,0,1,0,2,2016-07-13,NA,4,5,5,1,TRUE,FALSE,TRUE,2,2,1,12203
2016Q3,臺北市大安區敦化南路一段252巷1~30號,25.0398942,121.5481445,380.12759065216665,115e3,5,302.5300000000001,0,0,1,0,2,2016-07-07,1987-02-07,4,7,6,1,TRUE,TRUE,TRUE,4,2,5,12204
2016Q3,臺北市大安區永康街31~60號,25.0310459,121.5295862,2481.3895781637716,9e4,0,36.27,0,0,1,0,2,2016-07-16,NA,1,5,3,-1,FALSE,FALSE,TRUE,0,0,0,12205
2016Q3,臺北市中正區廈門街147巷1~30號,25.021568,121.5185688,293.94096323148625,34056,1,115.86,0,0,1,0,12,2016-07-01,2004-03-29,3,6,6,1,TRUE,TRUE,TRUE,2,2,1,12206
2016Q3,臺北市大安區復興南路二段210巷31~60號,25.0266128,121.542872,247.8961445625937,38e3,2,153.29000000000005,0,0,1,0,2,2016-07-07,1988-02-25,5,7,6,1,TRUE,TRUE,TRUE,4,2,2,12207
2016Q3,臺北市中正區濟南路二段62巷1~30號,25.0398254,121.5322941,520.0594353640415,35e3,1,67.30000000000001,0,0,1,0,12,2016-06-20,2007-11-07,6,7,6,1,TRUE,FALSE,TRUE,1,1,1,12208
2016Q3,臺北市內湖區安泰街114巷1~30號,25.0774026,121.6162192,201.47750167897917,18e3,1,89.34,0,0,1,0,5,2016-07-11,1981-05-29,1,5,5,2,TRUE,FALSE,TRUE,2,2,1,12209
2016Q3,臺北市中山區南京東路二段1~30號,25.0523303,121.5279494,334.08901085789284,28e3,0,83.81,0,0,1,0,11,2016-06-27,1979-03-30,11,12,1,2,FALSE,TRUE,FALSE,0,0,0,12210
2016Q3,臺北市中山區北安路588巷30弄1~30號,25.0809434,121.5503148,328.03765387400426,90604,2,276.20000000000005,0,0,1,2,11,2016-06-22,2007-12-31,4,12,10,1,TRUE,TRUE,TRUE,4,2,2,12211
2016Q3,臺北市中山區撫順街1~30號,25.0635339,121.520902,532.3396326856534,6e4,1,112.71,0,0,1,0,11,2016-06-25,2011-06-30,1,15,10,1,TRUE,TRUE,TRUE,3,2,1,12212
2016Q3,臺北市中山區林森北路571~600號,25.0649087,121.5256777,557.0409982174688,5e4,1,89.76,0,0,1,0,11,2016-06-27,2011-07-26,8,13,10,1,TRUE,TRUE,TRUE,1,2,1,12213
2016Q3,臺北市中山區樂群二路181~210號,25.079962600000002,121.5589934,375.5576890495284,199500,0,531.21,0,0,1,0,11,2016-07-11,2015-03-10,5,11,7,-1,FALSE,TRUE,FALSE,0,0,0,12214
2016Q3,臺北市中山區民生東路一段1~30號,25.0582153,121.524294,692.2011998154129,3e4,1,43.34,0,0,1,0,11,2016-07-09,2006-10-12,7,12,8,2,TRUE,TRUE,TRUE,1,1,1,12215
2016Q3,臺北市內湖區堤頂大道二段61~90號,25.0758776,121.5719409,523.7683252403065,790644,1,1509.5300000000002,0,0,1,23,5,2016-06-23,2008-08-22,3,10,1,-1,TRUE,TRUE,FALSE,7,0,1,12216
2016Q3,臺北市中山區新生北路二段58巷1~30號,25.0552809,121.5270131,304.3625295908015,18e3,1,59.14,0,0,1,0,11,2016-06-10,NA,4,4,5,1,TRUE,FALSE,TRUE,2,1,1,12217
2016Q3,臺北市中山區新生北路二段31~60號,25.0542013,121.5278274,368.003098973465,19e3,1,51.63,0,0,1,0,11,2016-06-12,1996-07-18,12,21,10,1,TRUE,TRUE,TRUE,1,1,1,12218
2016Q3,臺北市內湖區民權東路六段151~180號,25.0690252,121.5946403,302.632330268943,53e3,0,175.13000000000005,0,0,1,0,5,2016-07-20,1992-06-29,1,14,1,2,TRUE,TRUE,FALSE,3,0,0,12219
